region,timezone,language,lasttime,created_bill,package,hours_use,sum_length,is_paid
CA,-5,en,0,0.566666667,cpuhub1,60,26.44508672,1
IN,5,en,549,44.53333333,sliver,0.15,80.79802368,1
VN,7,en,196,1.15,cpuhub1,13.06666667,28.29641106,1
VN,7,en,416,46.91666667,16,1.366666667,106.135,1
HK,8,en,22,0.516666667,23,0.066666667,125.46,1
CA,-3,en,0,0.416666667,1x3090,0.1,75.8864937,0
US,4,en,172,0.283333333,16,0.666666667,62.49695469,1
VN,7,vi,1,0.85,1x3090,0.1,5.331533094,0
VN,7,en,15,19.56666667,1x2080Ti,0.266666667,42.31947878,0
IL,3,en,0,0.283333333,24,0.116666667,44.1146409,0
US,-5,en,0,0.2,16,1.316666667,173.308,1
AW,7,vi,48,8.9,cpuhub1,12.1,211.315,1
IN,5,en,4,22.93333333,cpuhub1,1.283333333,26.24376013,0
NG,1,en,0,503.3666667,1x2080Ti,2.533333333,10.19845018,0
IL,2,he,11,0.5,cpuhub1,0.4,86.83572429,1
US,-7,en,24,0.95,16,0.15,64.53810814,1
US,-5,en,4,19.5,cpuhub1,4.283333333,39.16221645,1
VN,7,en,20,5.233333333,16,0.066666667,54.09603584,0
VN,7,en,135,17.93333333,1x3090,0.05,160.274,1
US,-7,en,381,14.03333333,16,0.85,1029.04,1
SA,3,en,0,1.666666667,1x2080Ti,0.1,8.812232704,0
BE,1,nl,107,0.233333333,1x3090,0.433333333,54.71784141,1
CA,-8,en,252,21.68333333,1x3090,0.633333333,478.969,1
IT,1,it,315,28.75,1x2080Ti,0.766666667,13.39870413,0
VN,7,vi,60,10.33333333,1x3090,1.483333333,47.05137321,1
ES,2,es,2,0.883333333,22,0.516666667,82.06575206,1
VN,10,en,3,32.98333333,1x3090,0.833333333,366.56,1
US,-7,en,0,0.266666667,1x3090,0.216666667,38.60339235,1
DE,2,de,185,0.366666667,1x3090,0.133333333,89.2034089,1
ES,2,es,0,190.8,1x3090,1.733333333,47.77836544,1
VN,7,vi,78,2,1x3090,2.116666667,583.914,1
BR,-3,pt,206,0.633333333,1x3090,8.8,133.645,1
BY,3,ru,1,7.25,1x3090,0.116666667,10.9199148,1
US,-8,en,0,0.916666667,22,0.666666667,87.01188506,1
UA,2,en,10,54.5,16,0.45,87.05907098,1
GB,1,en,0,27.91666667,16,0.816666667,26.24900301,0
KR,9,ko,0,19.9,cpuhub1,1.666666667,0.004194304,0
PL,1,pl,0,0.316666667,cpuhub1,0.9,31.29160499,0
BD,6,en,2,21.83333333,1x3090,0.783333333,21.4502487,0
QA,3,en,526,1.616666667,sliver,1.516666667,283.07,1
BR,-3,pt,0,18.95,1x2080Ti,0.033333333,5.6098816,0
US,-5,en,22,0.55,1x3090,1.983333333,129.716,1
VN,7,en,2,1.133333333,cpuhub1,1.266666667,21.92832676,0
NL,1,en,35,1807.35,1x3090,4.033333333,39.50719795,1
CN,8,en,30,122.4333333,16,0.85,122.056,1
JP,9,ja,22,792.4333333,1x3090,0.116666667,143.881,1
FR,1,fr,433,0.35,6x3080,4.483333333,241.144,1
DE,2,de,1,0.983333333,1x3090,0.366666667,30.45798707,0
NG,1,en,2,0.566666667,1x3090,1.25,70.71596544,1
DE,1,de,19,4.616666667,1x3090,0.183333333,39.3113704,1
BR,-3,pt,0,4.766666667,1x3090,0.633333333,103.835,1
VN,7,vi,329,6.633333333,cpuhub1,12.4,29.83385937,1
CA,-5,en,0,0.55,1x2080Ti,0.133333333,0.004194304,0
SG,8,en,156,0.45,1x3090,0.033333333,185.011,1
VN,7,en,118,0.633333333,1x3090,0.35,30.62366208,1
JP,9,ja,249,17.38333333,1x3090,0.4,29.52708534,1
BM,-3,en,310,54.11666667,1x3090,0,497.928,1
FR,1,fr,0,0.533333333,1x2080Ti,0.183333333,6.675234816,0
GR,2,he,1,20.23333333,cpuhub1,1.5,5.192548352,0
US,-6,en,8,0.55,18,0.166666667,105.376,1
VN,7,en,14,4655.8,cpuhub1,4.116666667,26.29582694,0
US,-8,en,0,2.216666667,1x3090,1.483333333,32.3181609,1
KZ,6,ru,169,26.85,6x2080ti,0.433333333,144.315,1
TR,0,en,443,517.6333333,1x2080Ti,0.866666667,891.539,1
AE,4,en,1,0.583333333,6x3090,0.316666667,19.28655448,1
VN,7,en,41,0.7,1x3090,0.633333333,236.756,1
RO,3,en,147,41.36666667,1x3090,1.316666667,312.212,1
TW,8,zh,284,1.566666667,6x3080,0.083333333,8.780314876,1
PE,-5,es,286,8.183333333,1x3090,0.133333333,192.964,1
DE,2,de,27,0.266666667,16,1.35,23.96085236,1
US,-5,en,0,40.78333333,1x3090,1.316666667,96.5172265,0
IR,3,en,104,8.166666667,22,0.2,28.92602979,1
NL,1,en,361,0.233333333,1x3090,1.1,46.31245619,1
IN,5,en,111,0.733333333,1x3090,1.85,159.501,1
AU,11,en,35,0.683333333,1x3090,1.866666667,67.57338317,1
PA,-5,en,16,3,1x3090,1.85,69.99665671,0
VN,7,vi,242,1.6,cpuhub1,2.1,254.356,1
US,-7,en,0,1.466666667,1x2080Ti,3,8.5983232,0
GE,4,en,0,0.8,1x3090,0.8,81.7406935,0
IN,5,en,358,9.55,1x3090,1.316666667,28.26436608,1
VN,7,vi,181,20.08333333,1x3090,1.316666667,86.43550731,1
CI,0,fr,204,58.95,1x3090,0.566666667,14.38597728,1
CH,2,de,0,1.133333333,cpuhub1,0.316666667,24.63314739,0
US,-7,en,370,0.266666667,6x2080ti,0.3,150.833,1
SG,8,en,29,0.85,1x3090,18.66666667,94.51339776,1
US,-8,en,6,214.05,16,6.633333333,326.773,1
VN,7,vi,0,300.5833333,cpuhub1,3.15,60.57204122,0
MN,8,en,16,360.2166667,16,0.566666667,315.178,1
VN,7,en,371,15.76666667,6x2080ti,24,803.696,0
IN,5,en,0,23.56666667,1x3090,0.283333333,11.15160576,0
KR,9,ko,22,1.083333333,1x3090,0.066666667,186.208,1
VN,7,en,409,1.683333333,1x3090,0.016666667,63.66051193,1
VN,7,vi,86,0.716666667,cpuhub1,40.43333333,133.034,1
FR,2,pl,3,6.816666667,6x3080,0.583333333,55.76180181,1
CM,1,fr,5,1.45,16,0.816666667,66.6065961,0
KW,3,en,0,8.25,16,0,35.8917079,1
ZA,2,en,10,939.4666667,1x3090,0.433333333,34.84103475,1
US,-4,en,0,1.116666667,1x3090,0.383333333,34.18462618,1
US,-4,en,8,867.9166667,1x3090,0.733333333,46.32923341,0
VN,7,en,57,0.65,6x3090,5.783333333,124.079,1
VN,7,en,381,16.2,1x3090,0.066666667,176.459,0
PL,1,pl,4,121.4333333,22,1.05,105.887,1
VN,7,en,28,73.46666667,cpuhub1,0.666666667,60.87193395,1
IR,3,en,0,0.666666667,1x2080Ti,3,11.32252365,0
KR,9,en,113,21.95,1x3090,0.133333333,168.143,1
KR,9,ko,13,0.2,1x3090,0.233333333,47.76078528,1
BD,6,en,0,2056.783333,1x3090,1.316666667,9.395369791,0
VN,7,vi,2,48.48333333,16,1.783333333,22.49780898,0
KZ,6,en,307,0.866666667,1x3090,8.3,106.992,1
VN,7,en,1,132.0666667,1x3090,0.933333333,36.87073927,1
FR,1,fr,93,1.066666667,1x3090,4.433333333,98.28617421,1
VN,7,vi,91,0.5,1x3090,0.116666667,51.07299123,1
VN,7,vi,5,25.48333333,cpuhub1,0.1,60.26795418,1
TN,4,en,383,3589.766667,6x3080,0.166666667,61.55665408,1
MA,0,fr,1,44.71666667,1x2080Ti,0.083333333,14.92333363,0
MY,8,en,7,199.7833333,1x2080Ti,0.133333333,9.462349824,0
BH,3,en,41,25.45,6x3090,0.816666667,155.003,1
CO,-5,es,0,33.61666667,1x3090,0.116666667,8.086618112,0
IN,5,en,19,1.433333333,1x3090,16.06666667,1283.27,1
DE,1,de,75,1.833333333,6x3090,0.183333333,152.364,1
VN,7,en,68,0.733333333,1x3090,0.583333333,83.27378832,1
CA,-7,en,18,6944.2,1x3090,7.733333333,103.119,1
FR,1,fr,4,171.2166667,cpuhub1,1.366666667,53.28863232,1
CA,-7,en,0,0.333333333,1x3090,0.2,35.80852945,1
VN,7,en,47,189.1166667,1x3090,0.65,74.27588096,1
DK,2,en,0,23.25,1x3090,0.783333333,22.86419968,0
TR,3,en,155,2.116666667,1x3090,0.183333333,259.959,1
DE,2,de,107,4.216666667,16,21.83333333,67.2590816,1
MK,1,en,1,1.116666667,1x3090,0,19.91245824,0
US,-7,en,37,22.35,16,0.55,50.78358426,1
AT,0,en,3,1727.1,1x3090,0.216666667,35.06045721,1
KR,9,ko,201,0.383333333,18,0.283333333,539.187,1
NL,1,nl,0,44.51666667,cpuhub1,24,26.78063104,1
VN,7,vi,1,2.45,1x3090,0.05,29.40941107,1
ES,1,de,15,0.516666667,cpuhub1,0.2,15.60281088,1
VN,7,vi,126,0.866666667,16,0.516666667,377.989,1
KR,9,ko,0,0.933333333,6x3090,2.4,12.40699382,1
RU,3,ru,14,2.933333333,23,0.483333333,14.66060216,1
VN,7,en,390,4975.933333,16,0.766666667,488.068,1
CA,-8,ar,155,7.6,1x3090,0.666666667,897.205,1
US,-5,en,35,4.9,16,0.983333333,193.204,1
TW,8,zh,15,28.03333333,6x3080,5.45,25.82818732,1
FR,2,fr,249,188.8,6x3080,1.566666667,260.69,1
CL,-4,en,14,1.683333333,6x2080ti,3.166666667,190.132,1
DE,2,de,20,4.016666667,1x3090,0.666666667,37.77285325,0
KR,9,ko,7,1058.2,16,1.05,51.40119552,0
VN,7,vi,74,16.61666667,cpuhub1,2.95,61.09213491,1
LK,5,en,4,2.1,1x2080Ti,0.966666667,68.71947674,0
RO,2,en,41,0.816666667,1x3090,1.5,252.952,1
RU,3,en,0,1,1x2080Ti,1.333333333,43.10171648,0
VN,7,vi,53,32.01666667,1x2080Ti,1.133333333,87.77419981,1
MA,1,en,107,1.916666667,cpuhub1,1.016666667,57.22708378,1
GB,0,en,90,1.683333333,16,0.7,51.39175834,1
IN,5,en,0,20.11666667,1x3090,3.166666667,46.90804736,0
QA,3,en,15,45.5,16,0.933333333,68.30092175,1
IN,4,en,0,0.95,1x3090,0.366666667,29.52056013,0
US,-4,en,22,118.05,6x3090,24,163.543,1
VN,7,en,516,97.18333333,1x2080Ti,1.816666667,688.014,1
DE,2,en,589,0.916666667,sliver,0.833333333,121.033,1
GB,0,it,0,0.966666667,1x3090,0.116666667,0.408165468,1
VN,7,en,96,12.78333333,cpuhub1,1.4,6.467616768,1
US,-4,en,3,1.866666667,16,0.766666667,172.467,1
FR,1,fr,18,14.88333333,16,1.433333333,90.19641037,1
CH,1,fr,2,18.61666667,1x3090,41.06666667,83.5977216,1
US,-5,en,0,0.416666667,golden,0.05,0.599658045,1
KR,9,ko,1,11.9,16,0.633333333,102.002,1
CA,-4,en,435,0.533333333,1x3090,0.183333333,262.924,1
DE,1,de,0,1.733333333,1x3090,1.316666667,15.55981926,0
RU,7,ru,7,0.65,1x3090,1.3,183.028,1
IN,5,en,87,0.6,1x3090,1.783333333,19.68347766,0
BR,-3,pt,5,1.45,1x3090,0.666666667,81.82877389,0
DE,2,en,270,1.033333333,16,7.816666667,163.168,1
NL,1,nl,0,1.6,1x2080Ti,0,0.004194304,0
RO,3,en,8,0.566666667,1x3090,0.05,14.58037778,1
UA,2,en,12,9.933333333,6x3090,2.35,89.01466522,1
VN,7,vi,133,1.816666667,cpuhub1,3.033333333,268.931,1
IQ,-8,en,21,27.45,cpuhub1,2.783333333,16.14597325,0
US,-5,en,1,13.11666667,6x3090,0.716666667,84.1262039,1
CZ,1,en,7,0.716666667,23,1.066666667,163.722,1
SK,2,en,15,5.233333333,1x3090,1.4,61.91526707,1
CH,2,fr,126,3.933333333,1x3090,19.08333333,30.71362089,1
IT,2,it,109,1.633333333,1x3090,0.733333333,121.617,1
PK,5,en,1,0.75,22,4.866666667,50.68501811,1
US,-4,en,8,24.13333333,cpuhub1,1.95,201.89,1
PL,1,pl,0,14.16666667,1x2080Ti,0.05,7.5497472,0
US,-3,en,0,1,1x3090,1.583333333,12.50112307,0
VN,7,en,17,0.216666667,1x3090,0.483333333,10.98655168,0
ES,1,es,64,0.266666667,1x3090,0.083333333,72.93580083,1
VN,7,vi,1,0.65,1x3090,0.666666667,27.16965274,0
VN,7,en,129,1.533333333,16,0.683333333,75.97771981,1
DE,2,en,72,0.583333333,1x3090,0.1,48.72627814,0
GE,4,en,44,2486.266667,1x3090,2.85,39.64984277,1
CA,-7,en,249,19.36666667,1x3090,0.25,84.01911064,1
CA,-4,en,0,654.4,cpuhub1,2.55,32.51843891,0
TG,0,en,1,0.65,1x3090,1.083333333,98.69931315,0
NO,2,en,0,0.716666667,1x3090,0,1.183338988,1
IT,1,it,0,1.2,1x3090,0.8,30.49363866,0
VN,7,vi,369,18.78333333,1x3090,3.033333333,36.12449178,1
US,-6,en,0,0.283333333,1x2080Ti,0.05,6.262095872,0
VN,7,vi,9,0.783333333,cpuhub1,0.716666667,529.836,1
VN,7,en,174,1971.216667,cpuhub1,0.066666667,148.468,1
MY,8,en,73,1.316666667,1x2080Ti,1.95,86.19598441,1
OM,4,en,27,2.983333333,1x3090,9.583333333,37.50065081,1
NG,-11,en,4,5399.833333,1x3090,0.216666667,79.42648627,1
MY,8,en,103,154.05,1x3090,1.883333333,197.481,1
GB,0,en,1,0.45,22,0,35.37670879,1
ID,7,en,0,54.83333333,16,0.383333333,54.36551987,1
DE,1,de,106,525.65,1x3090,0.4,144.767,1
VN,7,vi,84,70.78333333,1x3090,1.033333333,164.644,1
PL,1,pl,78,0.483333333,1x3090,0.416666667,40.89788019,1
VN,7,vi,15,46,1x3090,0.2,95.24982909,1
KZ,3,en,17,0.266666667,16,0.983333333,254.842,1
EC,-5,es,533,13.05,1x2080Ti,0.05,58.91633971,1
BR,-3,pt,0,1931.35,1x3090,0.816666667,25.38707354,0
FR,1,fr,262,2.1,1x2080Ti,3,93.53796685,1
GH,-8,en,310,0.65,1x3090,0.2,66.5564401,1
US,-6,en,0,0.483333333,16,8.283333333,29.73866394,1
US,-7,en,18,0.533333333,17,1.183333333,937.645,1
VN,7,vi,48,60.13333333,1x3090,1.15,76.55497669,1
IT,2,it,1,0.25,16,26.95,91.30790093,1
BD,6,en,394,0.85,1x2080Ti,0.1,22.59890995,1
GR,3,en,0,211.1666667,1x3090,0.033333333,3.411017728,0
IN,5,en,1,9.65,cpuhub1,6,5.539627008,0
GB,1,en,1,0.833333333,1x3090,0.2,10.6064118,1
KE,3,en,88,22,1x3090,0.066666667,164.673,0
SE,1,en,2,69,1x3090,0.25,170.759,1
VN,7,vi,13,2.5,1x3090,1.45,50.32730006,1
IL,2,en,79,357.3666667,6x3090,28.61666667,1105.24,1
CH,2,de,3,104.4666667,23,0.016666667,81.2342313,1
GB,1,en,377,0.666666667,16,0.583333333,1146.22,1
US,-6,en,4,0.816666667,1x3090,1.033333333,49.71193958,1
BR,-3,pt,0,1730.4,1x3090,1.316666667,25.42482227,0
RU,3,ru,5,8,1x3090,0.316666667,37.28631398,0
RO,2,en,33,14.38333333,1x3090,0.95,75.97667123,1
VN,7,vi,67,1.05,1x3090,0.283333333,142.859,1
VN,7,vi,16,0.266666667,1x3090,0.283333333,136.356,1
HU,2,hu,8,19.9,16,1.216666667,46.95837901,1
IN,5,en,28,82.43333333,1x2080Ti,0.7,2.384461824,0
IN,5,en,1,17.96666667,1x3090,0.8,32.03504538,0
SG,7,en,0,17.1,1x3090,0.266666667,51.23971482,0
IN,5,en,62,2.066666667,1x3090,3.166666667,94.93492531,1
US,2,en,6,0.85,6x3090,1.966666667,14.10967757,1
VN,7,en,8,0.933333333,1x2080Ti,3.816666667,29.29692511,1
US,-6,en,283,532.2166667,1x3090,2.033333333,79.08255334,1
RO,3,en,98,1553.383333,cpuhub1,0.233333333,35.63900109,0
HN,-6,en,1,1.05,1x3090,0.583333333,31.06826875,1
VN,7,en,139,8.3,cpuhub1,16.08333333,123.19,1
VN,7,en,612,1.25,1x2080Ti,0.083333333,99.9555072,1
NG,1,en,1,0.566666667,6x3080,0.083333333,13.50394573,1
VN,7,vi,127,10.21666667,1x3090,1.65,195.391,1
CA,-4,en,1,0.483333333,6x3090,2.983333333,205.79,1
IE,0,en,8,0.216666667,1x2080Ti,1.116666667,40.75817848,1
VN,7,vi,0,2.683333333,16,0.133333333,49.79477709,0
JP,9,ja,0,1946.2,1x3090,0.6,29.23221045,1
MV,5,en,2,0.716666667,cpuhub1,1.433333333,43.15519386,0
EG,2,en,23,4.316666667,1x3090,1.316666667,321.003,1
AU,7,vi,0,6.783333333,1x3090,0.166666667,50.24671334,0
IT,1,it,1,28.06666667,1x3090,15.8,31.25700198,1
VN,7,en,0,3399.066667,1x3090,0.433333333,15.98134682,0
KR,9,en,458,72.86666667,6x2080ti,1.333333333,93.63888538,1
US,-5,en,368,2255.016667,1x3090,20.2,273.465,0
VN,7,vi,5,0.283333333,1x3090,1.45,248.122,1
AR,-3,es,0,1.65,1x3090,0.533333333,15.15821466,0
HU,1,hu,1,0.9,23,5.2,42.30794445,1
GB,1,en,0,45.13333333,16,10.43333333,9.995318158,1
IN,5,en,36,0.7,1x3090,1.666666667,39.58938541,1
GE,4,en,1,4.233333333,1x3090,0.75,47.63785626,0
CA,-7,en,226,16.96666667,1x3090,0.883333333,218.101,1
CO,-5,es,1,35.55,1x3090,0.633333333,53.14042457,1
US,-5,en,135,0.416666667,1x3090,5.783333333,67.83535606,1
VN,7,en,161,64.18333333,1x2080Ti,2.75,37.70987184,1
US,-6,en,425,1.083333333,1x3090,1.333333333,93.99716231,1
PL,1,pl,3,24.81666667,golden,0.416666667,21.47169075,0
HK,7,en,462,2.116666667,1x2080Ti,2.65,156.132,1
KR,9,ko,1,5.166666667,23,0.366666667,218.463,1
KR,9,ko,36,52.13333333,16,2.2,619.647,1
PL,2,pl,9,0.516666667,17,24,460.723,1
VN,7,vi,0,10604.85,1x3090,0.1,26.6034217,0
VN,7,vi,192,5.85,cpuhub1,1.866666667,15.76611256,1
FR,1,en,418,0.683333333,6x3080,1.4,151.772,1
GR,-4,en,1,0.316666667,1x3090,0.316666667,114.717,1
NL,2,zh,556,1.316666667,6x2080ti,12.68333333,107.839,1
VN,7,en,41,0.266666667,1x3090,3.533333333,17.57034849,1
GB,1,en,3,1.15,22,0.683333333,66.75759104,1
SE,1,en,152,0.35,golden,0.433333333,77.37888787,1
KR,9,ko,1,1.9,1x3090,1.55,79.04270746,0
PL,2,en,6,23.23333333,1x3090,1.383333333,10.63999219,0
RU,3,en,89,149.9166667,1x3090,1.9,93.21945498,1
IN,5,en,0,505.7333333,24,0.2,44.62005453,0
GB,0,en,0,0.516666667,1x3090,0.433333333,33.9958825,1
US,-8,en,11,0.716666667,16,1.183333333,35.9441367,1
VN,7,en,1,2.016666667,1x3090,7.85,172.871,1
DZ,1,ar,169,10.66666667,cpuhub1,0.266666667,3.522166784,0
AE,4,en,1,0.55,23,12.06666667,42.67914035,1
VN,7,vi,1,1.05,1x3090,1.516666667,8.563766625,1
NL,1,en,103,0.65,1x3090,0.166666667,284.028,1
US,-10,en,36,2.566666667,1x3090,1.583333333,66.62923406,1
RO,3,ro,353,0.783333333,1x3090,0.133333333,244.516,1
CZ,1,cs,20,0.6,1x2080Ti,2.483333333,14.90279,1
PA,-5,es,296,2.8,1x3090,0.15,192.442,1
VN,7,en,16,146.0666667,18,4.366666667,133.949,0
VN,7,vi,0,0.666666667,1x2080Ti,0.783333333,38.42716467,0
VN,7,en,53,2.783333333,1x3090,1.05,15.17509703,1
LK,1,en,0,47.78333333,1x3090,1.316666667,75.24266803,0
DE,2,de,7,73.95,16,0.6,39.0856704,1
IQ,3,en,0,0.933333333,1x2080Ti,0.6,9.755951104,0
VN,7,vi,181,46.4,1x3090,13,65.70482074,1
BR,-3,pt,0,289.1166667,cpuhub1,0.316666667,59.38819891,0
CZ,2,cs,18,1.366666667,1x3090,0.316666667,70.74742272,1
SG,8,en,571,1.433333333,sliver,0.2,34.64166489,1
MG,2,fr,10,203.8833333,1x3090,7.45,107.432,1
VN,7,vi,2,2.633333333,cpuhub1,1.683333333,38.8277207,0
US,-4,en,42,10.45,18,0.266666667,67.3955887,1
ZA,2,en,20,11,1x3090,3.65,151.455,1
DE,2,de,64,17.65,16,0.1,26.16511693,1
US,-5,en,33,0.45,23,0.083333333,240.316,1
NG,-3,en,106,4.683333333,1x3090,1.066666667,69.3300188,1
US,-7,en,1,1.183333333,6x2080ti,8,35.73651309,1
RU,3,ru,1,15.51666667,16,0,82.41178214,1
VN,7,vi,7,0.533333333,cpuhub1,0.083333333,12.14405077,1
BR,-4,pt,2,17.06666667,1x3090,0.283333333,72.43772723,1
VN,7,vi,7,10.73333333,cpuhub1,0.133333333,36.0752087,0
US,-4,en,32,12.85,1x3090,0.883333333,27.74636954,0
US,-6,en,0,1.083333333,23,1,66.12949402,1
TW,8,zh,0,0.283333333,1x3090,0.866666667,84.42504806,0
UA,3,ru,0,5.416666667,1x3090,1.316666667,105.194,0
JP,9,zh,1,0.866666667,16,0.15,20.67011311,1
US,-7,en,199,16.25,1x3090,0.766666667,111.062,1
PT,1,pt,25,18.73333333,16,2.65,92.35647693,1
VN,7,vi,1,2.4,1x3090,27.11666667,58.04380387,1
DE,1,de,28,501.4,6x3090,6.95,226.349,1
IL,2,en,22,10.8,23,0.316666667,57.35501005,1
KR,9,ko,0,1.066666667,23,0.016666667,129.495,1
RO,2,en,46,0.516666667,cpuhub1,2.766666667,126.598,1
PL,2,en,0,27.43333333,1x3090,0.116666667,10.05896368,1
DE,1,de,1,7.166666667,golden,1,0.00524288,0
MY,8,en,264,3.383333333,1x3090,2.333333333,317.684,1
BR,-3,pt,187,1.366666667,1x3090,0.533333333,29.7982573,1
PL,1,pl,3,48.33333333,1x3090,0.316666667,3.084004308,1
DK,1,en,0,140.4833333,1x3090,2.05,53.77831731,0
DZ,1,en,0,0.733333333,1x2080Ti,0.416666667,6.201278464,0
SG,8,th,8,2.466666667,1x3090,1.133333333,96.7877591,1
CA,-4,en,25,0.333333333,1x3090,0.816666667,154.036,1
VN,7,en,143,358.85,18,720,535.797,0
IN,5,en,1,2.216666667,1x3090,0.5,27.14029261,0
CA,-7,en,6,259.85,6x3090,1.366666667,981.562,1
US,0,en,9,0.25,16,0.016666667,62.10401075,1
VN,7,en,201,0.383333333,1x3090,2.566666667,102.118,1
IN,5,en,205,2.266666667,1x3090,0.233333333,23.89390131,0
PH,8,en,8,0.8,1x3090,2.966666667,83.54738995,1
GB,0,en,3,0.4,cpuhub1,0.533333333,30.19146705,1
DE,1,de,16,2.95,1x3090,3.566666667,12.65696692,1
DE,1,de,16,460.6,1x3090,0.166666667,4.637017886,1
AU,10,en,3,0.2,1x3090,0.166666667,53.79509453,1
IT,1,it,70,1.45,1x3090,0.25,17.54487376,1
GB,0,en,1,85.85,6x3090,0.283333333,72.08121139,1
TW,8,zh,527,9.5,1x3080,0.2,187.942,1
VN,7,vi,122,0.5,cpuhub1,1.116666667,46.09628006,1
IN,-7,en,10,2.533333333,1x3090,1.85,73.38249421,1
BE,1,fr,8,4533.666667,1x3090,0.433333333,219.277,1
VN,7,vi,258,244.3166667,1x3090,1.316666667,96.9450455,1
GB,1,en,3,21.38333333,cpuhub1,1.516666667,44.83291546,0
KR,9,ko,65,0.9,6x3090,5.183333333,380.614,1
AU,10,en,142,0.783333333,16,1.416666667,11.1563447,1
US,8,en,0,0.283333333,6x3080,168,886.642,0
VN,7,en,32,1.316666667,1x3090,1.25,45.67912353,1
US,-7,en,17,0.333333333,1x3090,1.733333333,46.70391682,1
PH,8,en,0,26.96666667,1x3090,1.7,37.33874278,0
IN,5,en,19,0.716666667,1x3090,9.066666667,50.3970546,1
CO,-5,es,5,89.15,6x3080,1.35,58.02351588,1
GB,1,en,0,0.466666667,1x3090,0.116666667,27.94140467,0
VN,7,vi,271,0.566666667,sliver,1.516666667,48.8678359,1
TW,8,zh,0,1.533333333,18,0.55,44.55498093,1
DE,2,de,28,2.3,1x3090,0.233333333,65.31475046,1
VN,7,vi,9,119.85,16,5.15,116.653,1
US,-7,en,6,6361.6,22,4.583333333,14.27228823,1
IN,5,en,4,1.516666667,cpuhub1,1.45,77.24649677,0
DE,1,de,353,0.8,cpuhub1,0.166666667,9.276202449,1
US,-5,en,135,0.683333333,16,0.516666667,111.637,1
VN,7,en,342,1.233333333,1x3090,0.633333333,53.69740717,1
KZ,6,ru,49,23.21666667,cpuhub1,2.15,26.13316337,1
CH,2,de,235,0.483333333,1x3090,1.6,95.41379156,1
CO,-5,es,84,3.833333333,6x3080,0.1,109.771,1
VN,7,vi,0,19.11666667,cpuhub1,1.016666667,71.57579776,0
RO,3,ro,1,2.266666667,1x3090,2,138.659,0
VN,7,vi,452,45.76666667,sliver,2.133333333,30.68028518,0
VN,7,vi,0,0.383333333,1x2080Ti,3,27.23151872,0
ES,1,en,0,33.08333333,1x3090,1.233333333,20.40843469,0
VN,7,vi,400,10.01666667,sliver,1.533333333,129.522,1
CA,-4,zh,85,1.283333333,1x3090,0.366666667,93.05796056,1
BR,-3,pt,72,601.9166667,16,5.15,32.81031229,1
VN,7,en,89,10.28333333,1x3090,0.316666667,32.28130326,1
LV,3,en,556,3.883333333,golden,0,50.94684991,1
DE,1,de,0,0.5,1x3090,0.083333333,48.9905193,1
TW,8,zh,5,0.866666667,22,1.933333333,722.242,1
CA,-7,en,1,4.783333333,cpuhub1,0.9,73.48840038,0
VN,7,vi,16,4.166666667,1x3090,1.45,25.73992903,1
VN,7,vi,325,0.583333333,cpuhub1,0.2,55.50951629,1
JP,9,ja,65,2.266666667,1x3090,0.216666667,595.226,1
CA,-5,en,479,78.28333333,1x2080Ti,2.1,900.9,1
VN,7,vi,0,5425.15,cpuhub1,0.016666667,3.243245568,0
JP,9,ja,77,0.866666667,6x3080,0.016666667,89.03607483,1
VN,7,en,0,0.633333333,1x2080Ti,0.283333333,0.004194304,0
VN,7,vi,2,0.466666667,16,16.68333333,49.00767518,1
LK,5,en,41,0.983333333,1x3090,0.6,58.63322419,0
CZ,1,cs,496,15.73333333,cpuhub1,6,10.23410176,1
VN,7,vi,542,773.95,1x2080Ti,0.85,40.22337536,1
CH,2,de,0,0.533333333,1x3090,0.05,9.13963692,1
AT,1,en,5,0.816666667,1x3090,0.466666667,133.949,1
IT,1,it,346,11.2,6x3090,1.45,48.26949286,1
VN,7,en,53,30.56666667,6x2080ti,72,66.84042854,1
PL,2,pl,10,3.616666667,6x3080,14.51666667,60.53948711,1
GB,0,en,35,1.266666667,1x3090,0.883333333,78.46808781,1
VN,7,vi,2,92.85,18,0.75,12.51833698,1
DK,1,en,35,10.3,16,0.783333333,72.96725811,1
GB,1,en,16,1.433333333,1x3090,1.166666667,48.3131392,1
VN,7,vi,29,2.433333333,16,24,77.50356699,1
VN,7,vi,92,2.833333333,1x3090,0.333333333,14.06292551,1
KR,9,ko,388,1.05,golden,19.03333333,16.06124236,1
VN,7,vi,199,0.433333333,cpuhub1,3.883333333,97.2108765,1
GN,-8,fr,464,0.666666667,cpuhub1,6,36.29750682,0
IN,5,en,1,73.55,1x3090,2.483333333,93.9828183,1
PH,8,en,0,0.4,1x3090,0.366666667,334.739,1
SG,8,en,39,1.316666667,1x3090,0.333333333,31.14416595,1
GB,1,zh,206,16.66666667,1x3090,0.416666667,56.30304316,1
CH,1,fr,0,122.1666667,1x3090,0.016666667,169.222,0
VN,7,vi,4,42.38333333,1x3090,1.25,401.848,0
BR,-3,pt,0,0.316666667,1x2080Ti,3,8.940158976,0
VN,7,en,186,0.633333333,1x3090,1.65,432.919,1
HK,8,zh,2,6.55,1x2080Ti,24.23333333,13.80555162,1
PS,3,en,0,24.73333333,1x3090,0.683333333,59.44272486,0
